Parent,PC2,PC1,Cluster,Experiment,n_frames,DoseLabel
1000000099,-4.1939373,0.20564052,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,46.0,High
1000000100,-2.2791805,-1.3421818,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,46.0,Neg
1000000101,-0.75873786,-1.0854802,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,28.0,Pos
1000000102,-4.0152893,0.6328764,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,46.0,Pos
1000000103,-2.5884433,-1.320791,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,33.0,Pos
1000000104,-4.7202053,-1.2042254,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,43.0,Pos
1000000105,-3.432813,-1.7376834,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,38.0,Pos
1000000106,2.490575,-0.6527154,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,9.0,Neg
1000000107,-2.9411821,0.5003348,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,46.0,Pos
1000000108,-2.9895883,-0.16174287,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,29.0,Neg
1000000110,0.2629641,-1.6525484,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,24.0,Neg
1000000111,-4.7663627,3.8323262,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,43.0,High
1000000112,-4.221139,2.255684,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,46.0,Pos
1000000113,-1.73047,0.31277344,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,44.0,Neg
1000000114,-4.2169337,1.7317053,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,35.0,Pos
1000000115,-3.93694,0.7122546,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,46.0,High
1000000116,-5.209304,-0.6310472,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,43.0,Neg
1000000117,-2.3152807,-0.8183665,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,43.0,High
1000000118,-4.049666,1.3602196,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,44.0,Neg
1000000119,-2.4231386,-1.193003,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,46.0,High
1000000121,2.277796,-0.24189276,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,7.0,Neg
1000000122,-4.450203,2.066886,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,44.0,High
1000000123,2.0273721,-1.3409071,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,9.0,Pos
1000000124,-3.3282096,6.702356,2,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,25.0,Pos
1000000125,-2.5255837,-1.4349247,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,29.0,High
1000000126,3.02896,3.7278197,2,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,8.0,Neg
1000000127,2.411345,-2.3947759,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,10.0,Neg
1000000128,-2.2218616,1.2766573,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,46.0,Pos
1000000130,0.72645116,-2.0352614,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,22.0,Pos
1000000131,-2.116289,-0.8340242,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,44.0,Neg
1000000132,-2.5676446,-0.6098806,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,47.0,Neg
1000000133,-3.28727,0.5987693,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,46.0,Neg
1000000135,-4.3566713,0.47565717,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,45.0,Pos
1000000136,-4.7551413,2.0926187,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,42.0,Neg
1000000137,-2.019903,-1.6029361,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,45.0,Pos
1000000138,-5.0102077,4.9586906,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,43.0,Pos
1000000139,-3.9119792,-1.0313114,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,46.0,Pos
1000000140,-0.5931821,-1.0797912,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,31.0,High
1000000141,-2.7204356,-2.1685684,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,29.0,Pos
1000000142,-2.7089047,-0.976573,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,46.0,Pos
1000000143,-0.15834145,-4.0872326,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,48.0,Neg
1000000146,-3.6657023,0.27866057,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,43.0,High
1000000147,0.07874709,-0.6168588,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,14.0,Neg
1000000148,0.15871395,-2.4879622,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,14.0,Neg
1000000149,-1.4813119,-1.493547,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,45.0,Pos
1000000150,-3.1970947,-0.30020252,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,44.0,Neg
1000000151,0.7927891,-2.9313061,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,22.0,Neg
1000000152,-2.3250282,0.48724812,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,44.0,High
1000000153,-3.8516455,-0.09832802,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,46.0,Neg
1000000154,1.4385109,-2.266383,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,15.0,Neg
1000000155,-2.9938655,1.9333403,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,33.0,Pos
1000000156,-2.5028644,-1.4211801,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,43.0,Pos
1000000157,-1.6664299,-0.9205315,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,44.0,High
1000000158,-2.417696,-1.936807,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,46.0,High
1000000159,-1.0847856,-1.6618409,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,23.0,Pos
1000000160,-0.9807476,-0.1885575,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,33.0,High
1000000161,-3.382403,-1.2460644,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,46.0,High
1000000162,-2.5125532,-1.8728392,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,44.0,Pos
1000000163,4.5042562,3.4826994,2,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,8.0,Neg
1000000164,-1.3794056,-1.8530493,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,39.0,High
1000000166,0.55293584,-2.7682781,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,24.0,High
1000000167,-0.80710316,-1.139768,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,23.0,Pos
1000000168,2.7577298,-1.5003794,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,7.0,Pos
1000000169,-4.199356,-1.3164945,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,46.0,Neg
1000000171,-1.8117619,-0.46264178,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,41.0,Pos
1000000172,-1.9592111,3.4468606,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,20.0,Pos
1000000173,-3.7500465,0.6861966,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,45.0,High
1000000174,-1.0354316,-0.7625236,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,18.0,Neg
1000000175,3.207415,-2.7612643,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,6.0,High
1000000176,-4.653012,1.0147527,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,45.0,Pos
1000000177,-2.2547472,-1.4318397,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,45.0,Neg
1000000178,-0.384893,-0.962212,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,20.0,Pos
1000000179,1.5919155,-1.6619967,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,14.0,Neg
1000000180,-2.573676,-2.156898,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,48.0,High
1000000181,0.24703136,-3.1087456,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,29.0,Pos
1000000182,-2.626831,-2.1319702,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,43.0,Pos
1000000183,-3.5607336,-1.5748414,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,42.0,High
1000000184,-1.5603825,-1.1555492,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,45.0,Pos
1000000185,-2.9397094,6.0322194,2,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,19.0,Neg
1000000186,-3.922363,0.9116698,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,45.0,Pos
1000000187,-1.6955084,1.4119297,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,19.0,Pos
1000000188,-2.6571848,-0.82438815,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,47.0,Pos
1000000189,-1.7554759,-2.460054,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,46.0,Neg
1000000190,-1.7322114,-1.2827157,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,46.0,Pos
1000000191,0.12509227,0.12854429,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,23.0,High
1000000193,2.3424377,-2.0710075,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,11.0,Neg
1000000194,-0.36376,-0.40203884,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,32.0,Neg
1000000196,-3.3830538,-1.1167744,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,45.0,Pos
1000000197,-1.7618845,-1.8893436,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,32.0,Pos
1000000198,1.2179248,-3.1904595,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,10.0,Neg
1000000199,2.0062196,-2.238335,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,9.0,Neg
1000000200,-2.971877,-0.045052204,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,44.0,Neg
1000000201,1.0108099,1.0100305,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,15.0,Neg
1000000203,2.6739628,-1.8030018,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,8.0,Neg
1000000204,-1.6904006,-0.7623647,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,33.0,Neg
1000000205,-2.7051508,1.4261242,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,34.0,Neg
1000000206,-0.2092845,-1.4932466,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,14.0,High
1000000207,0.22314857,-4.084933,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,48.0,Neg
1000000208,-3.0519402,-1.5659302,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,46.0,High
1000000209,-2.728762,-1.9742234,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,44.0,Neg
1000000210,0.9764039,-0.786652,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,17.0,Neg
1000000211,-6.008906,3.0969546,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,45.0,Neg
1000000212,-3.716698,-0.3746996,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,43.0,Pos
1000000213,3.2425694,-2.81172,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,6.0,Neg
1000000214,-3.168315,1.3366827,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,41.0,High
1000000215,-2.8582819,5.379568,2,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,18.0,Neg
1000000217,-1.0484785,-1.9940908,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,46.0,Neg
1000000218,-1.4551873,-2.4905221,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,47.0,Neg
1000000219,-1.5455842,1.4869957,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,24.0,Pos
1000000220,-3.451517,0.8977861,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,45.0,Pos
1000000221,-2.249192,-1.7971386,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,48.0,Pos
1000000222,-2.1693623,-2.5394282,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,42.0,High
1000000223,-2.780454,-0.69742006,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,46.0,Neg
1000000224,-1.4207624,-0.5255558,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,35.0,Neg
1000000225,0.71478003,-3.9416537,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,32.0,Neg
1000000226,-1.7679764,-2.3821843,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,44.0,Neg
1000000227,-4.404455,-1.9968239,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,46.0,Pos
1000000228,-2.3930848,-0.052535474,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,46.0,Pos
1000000229,-4.1668057,2.543071,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,37.0,Neg
1000000230,-3.074481,-1.6951083,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,48.0,Pos
1000000231,-2.1507232,-1.3030968,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,37.0,Neg
1000000232,-1.7627938,-1.8151852,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,48.0,Neg
1000000233,-1.8308473,-1.2425593,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,44.0,Neg
1000000234,-3.700025,-0.42418584,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,41.0,Pos
1000000235,-4.079637,1.1560053,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,43.0,High
1000000237,-3.0107682,-1.4565476,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,44.0,Pos
1000000238,-2.7129114,-1.067601,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,42.0,Pos
1000000239,-2.602956,-0.9863035,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,47.0,High
1000000240,-1.3507733,-2.0281627,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,43.0,Neg
1000000241,-3.287122,-0.45600554,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,44.0,Pos
1000000242,-2.6027658,0.5125582,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,46.0,Pos
1000000243,2.453226,-2.3532536,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,5.0,Neg
1000000244,-0.4349488,-0.85468775,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,20.0,Neg
1000000245,-2.119135,-1.288059,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,46.0,Neg
1000000246,-0.42312902,-0.55164844,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,17.0,Neg
1000000247,-2.6142228,-0.23179232,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,41.0,Neg
1000000248,-1.6640308,-2.067317,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,42.0,Neg
1000000249,-2.7804174,-1.5966479,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,46.0,Neg
1000000250,3.0362458,-1.5178679,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,7.0,Neg
1000000251,-2.2281988,-2.7704902,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,46.0,Pos
1000000252,-3.5550416,0.50002706,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,48.0,Pos
1000000253,-3.7145991,2.0024028,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,43.0,High
1000000256,0.14628975,-1.7234524,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,30.0,Pos
1000000257,0.021282036,-1.5639385,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,22.0,Pos
1000000258,-3.07105,-0.39291894,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,41.0,Neg
1000000259,1.931533,-1.6271031,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,12.0,Neg
1000000260,-2.668925,-1.1615524,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,36.0,Pos
1000000261,-2.387967,1.0967789,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,46.0,Neg
1000000263,-1.9661438,-1.7518858,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,22.0,Pos
1000000264,-3.5817447,-0.7284426,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,46.0,Pos
1000000265,-1.4073335,-1.537128,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,24.0,Neg
1000000266,0.10312353,-2.399422,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,14.0,Neg
1000000267,-3.0043619,-1.1553106,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,44.0,Pos
1000000268,-0.02074913,-2.6946628,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,20.0,Neg
1000000269,-3.4360805,-1.0569011,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,40.0,Pos
1000000270,-2.504335,-0.81807315,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,43.0,Neg
1000000271,-2.7319138,-0.22882077,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,43.0,Pos
1000000272,-1.0111784,0.39961094,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,18.0,Neg
1000000273,-4.028829,1.0127444,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,41.0,Neg
1000000274,-2.557311,-0.33131304,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,33.0,Pos
1000000275,-2.51429,-1.4545554,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,46.0,High
1000000276,-2.708223,-1.250426,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,46.0,Pos
1000000277,2.747719,-0.4713896,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,12.0,Neg
1000000278,-1.1238358,0.5734257,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,25.0,Neg
1000000279,-2.3086476,-1.159332,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,36.0,Neg
1000000280,-2.1340897,-1.7413278,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,48.0,Pos
1000000281,-2.541962,0.34162158,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,41.0,High
1000000282,-1.2895279,-2.3625033,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,45.0,Pos
1000000283,-3.8899302,0.26764497,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,43.0,Pos
1000000284,1.7796487,-2.7974193,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,10.0,Neg
1000000285,-3.237682,-1.279313,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,41.0,Neg
1000000286,-0.7745768,2.0161216,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,33.0,Neg
1000000287,-3.0820932,0.813218,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,40.0,Pos
1000000288,0.21670173,-1.3572584,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,25.0,Neg
1000000289,1.8026029,-2.5609822,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,13.0,Neg
1000000290,-0.5326139,-2.662418,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,15.0,Neg
1000000291,-3.0859466,-0.3186265,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,43.0,Pos
1000000292,-1.1169596,-2.4131448,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,21.0,Neg
1000000293,-2.1641862,-1.763957,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,31.0,Neg
1000000294,-1.7970886,-1.4788325,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,47.0,Neg
1000000295,-1.038,-2.510336,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,23.0,Neg
1000000296,-2.951484,-0.9324315,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,45.0,Pos
1000000297,-0.37015918,-2.8749995,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,28.0,Pos
1000000298,-1.7817289,0.924308,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,47.0,Neg
1000000299,2.0238352,-1.311529,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,6.0,Neg
1000000300,-0.7739453,-1.308344,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,30.0,Neg
1000000301,-3.7200432,-0.4481453,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,41.0,Pos
1000000302,-2.0697627,-1.7312409,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,27.0,Neg
1000000303,-1.7798291,-2.2276642,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,46.0,Neg
1000000304,-0.7706859,-2.0637758,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,21.0,Pos
1000000305,-3.447306,1.0040193,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,44.0,Pos
1000000306,-2.7095659,-1.3037556,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,45.0,Pos
1000000308,-3.7958567,0.24556482,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,43.0,Neg
1000000309,1.4012059,-1.8682737,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,14.0,Pos
1000000310,-2.3480926,-1.0878797,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,44.0,Neg
1000000311,-1.8835741,-1.8579069,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,46.0,High
1000000312,-0.65355164,-1.9960505,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,46.0,High
1000000313,-2.3762488,-1.5378686,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,34.0,Neg
1000000314,2.2406106,-2.169309,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,7.0,Neg
1000000315,-3.6787975,-0.9377763,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,44.0,High
1000000316,-0.3483907,-0.6408641,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,20.0,Neg
1000000317,-1.5994221,-1.7598794,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,42.0,Neg
1000000319,-0.97356087,-0.83058554,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,45.0,Neg
1000000320,2.6836169,-1.4135169,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,7.0,Neg
1000000321,-1.2788587,-1.9069417,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,21.0,Neg
1000000322,2.3905177,-3.3975365,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,8.0,Neg
1000000323,-3.7622504,-1.0381423,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,44.0,Pos
1000000324,3.272201,-0.40225196,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,6.0,Neg
1000000325,1.7303822,-1.8324916,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,15.0,Neg
1000000326,-1.4533805,-2.4551637,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,48.0,Neg
1000000327,-1.080765,-2.0151002,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,27.0,Neg
1000000328,-1.8533002,-1.4187008,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,47.0,Neg
1000000329,-1.4838091,6.417785,2,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,21.0,Neg
1000000330,-2.582929,-1.9141374,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,46.0,Pos
1000000331,-0.443378,-2.5685616,0,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,18.0,Neg
1000000332,-4.4907765,-0.933713,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,44.0,Neg
1000000333,-0.9073644,1.3675743,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,21.0,Pos
1000000335,-2.5268564,-1.2098033,1,AM001100425CHR2B03293TNNIRNOCONNN0NNN0NNN0WH00,48.0,Neg
